Label,Left,Top,Right,Bottom,Filename
car,549,430,695,626,0479.jpg
car,439,402,788,644,0479.jpg
truck,0,312,258,460,0451.jpg
car,592,426,741,613,0451.jpg
car,506,371,828,615,0451.jpg
car,76,337,185,442,0451.jpg
trafficlight,560,173,579,219,0492.jpg
car,547,418,684,633,0135.jpg
car,452,398,785,654,0135.jpg
car,540,415,681,642,0134.jpg
car,878,323,916,355,0134.jpg
car,536,432,686,614,0493.jpg
car,538,428,686,626,0487.jpg
car,439,401,775,646,0487.jpg
car,500,368,845,624,0450.jpg
car,591,430,744,603,0450.jpg
car,1,307,285,454,0450.jpg
car,584,449,728,628,0336.jpg
car,497,428,815,654,0336.jpg
car,574,433,730,608,0444.jpg
car,549,430,699,630,0478.jpg
car,434,406,799,649,0478.jpg
car,478,416,822,616,0281.jpg
car,570,429,740,566,0281.jpg
car,897,372,1223,548,0242.jpg
car,486,408,831,639,0242.jpg
car,582,448,748,604,0242.jpg
car,989,379,1139,512,0242.jpg
car,572,438,735,597,0256.jpg
car,491,402,811,637,0256.jpg
